name
Отдел полиции №19
Общежтие КЭО
Детский сад № 124
Бизнес-центр «Ренессанс»
Школа № 76
Поликлиника № 14
СПб ГБУЗ «Детская городская поликлиника № 11»
ЗАГС Выборгского района Санкт-Петербурга
Общежитие № 5 СПбГЛТУ
Детский сад № 7
Стоматологическая поликлиника № 30
РосПотребНадзор
Колледж кулинарного мастерства
Академия управления городской средой  градостроительства и печати
SPOT
D`Athletics
Городская поликлиника № 112  поликлиническое отделение № 41
Детская поликлиника № 10
Ветеринарный центр Royal canin
улица Крашенинникова
Канонерский тоннель
Спортшкола «Смена-Зенит»
СДЮСШОР «Смена»
5-й учебный корпус
Общежитие СПбГПУ 10-й корпус
Общежитие СПбГПУ 14-й корпус
Красный Октябрь
Общежитие СПбГПУ 12-й корпус
Детский переулок
улица Красуцкого
Поликлиника № 55
Детская поликлиника №42
Лабораторный корпус
СПбГПУ 6-й учебный корпус
Отдел вневедомственной охраны
"Спорткомплекс ""Красный Октябрь"""
ВНИИ целлюлозно-бумажной промышленности
Кож.вен.диспансер №10
Tatneft
Поликлиническое отделение оксигенобаротерапии городского диагностического центра № 1
Поликлиника №49
проспект Энгельса
Ново-Александровская улица
переулок Матюшенко
Сомов переулок
улица Горького
Артиллерийская улица
Матвеевский переулок
улица Воскова
Исаакиевский сквер
проспект Культуры
Верхняя улица
улица Обручевых
Володарский мост
Дом молодёжи Невского района
Общежитие №1 РГГМУ
Бизнес-центр «Восход»
Верхняя улица
ТРК «Парк Хаус»
Зоологический переулок
Концерн НПО «Аврора»
Синопская набережная
Синопская набережная
Синопская набережная
парк имени Бабушкина
ЖЭК
Лицей № 533 Образовательный комплекс «Малая Охта»
Поликлиника №10
4-й Рыбацкий проезд
Прибрежная улица
Власьевский переулок
ГОУ СОШ №62 (нач. классы)
Общежитие СПбГУ Технологии и дизайна
Колледж туризма и гостиничного сервиса
Поликлиника №97
Детская поликлиника №7
Перекрёсток
Общежитие №2 СПбГУ промышленных технологий и дизайна
Детский сад №25 Выборгского р-на г. Санкт-Петербурга
"Подростково-молодёжный центр ""МИР"""
Поликлиника №99
Детская поликлиника №17
Марчеллис
Поликлиника № 96
Детская поликлиника № 29
Прибрежная улица
Калужский переулок
Графский переулок
"Социально-культурный центр ""Буревестник"""
Школа № 332
Школа № 593
"СПб ГБУЗ ""Детская городская поликлиника №45 Невского района"""
1-й Южный пруд
2-й Северный пруд
1-й Северный пруд
Оранжерейный корпус
Детская поликлиника №20
Медицинский техникум №9
ТЦ «Чёрная речка»
Санкт-Петербургский институт красоты
burda moden
Отдел вневедомственной охраны при УМВД по Приморскому району
Эксклюзив
Детская хирургическая клиника костно-суставного туберкулеза
Особняк Д. Н. Кайгородова
Спутник
Детский сад №126 комбинированного вида
О’КЕЙ
Перекрёсток
Детская поликлиника №63
Запорожская улица
АТС
58 Отдел полиции
Славянская улица
Ивановская улица
Ивановская улица
Ивановская улица
Детская поликлиника №34
5-й служительский флигель
Бобруйская улица
Флагманская улица
Оккервильская
КАС №10
Родильный дом № 18
АТС
ТЦ Модуль
Поликлиника №25
Центр социальной реабилитации инвалидов и детей-инвалидов Невского района
ЖЭС-8
Поликлиника №94
ГБУ СШОР № 2 Невского района
Невский универсам
Специальная (Коррекционная) Общеобразовательная школа (VII Вида) №34
АТС
Детская музыкальная школа № 4
Детский сад № 63
Краснопутиловская улица
Артиллерийский путепровод
Благодатная улица
улица Победы
улица Булавского
Алмазный мост
Алмазный мост
Муринская дорога
Муринская дорога
Дом культуры «Суздальский»
Альпийский пруд
Купчинский пруд
Волковский канал
площадь Египетские Ворота
Петербургское шоссе
бульвар Алексея Толстого
улица Вячеслава Шишкова
Октябрьская набережная
ГБОУ школа №627 Невского района Санкт-Петербурга
Буфф имени И.Р.Штокбанта
52 отдел полиции
Бизнес-центр «Ростра»
Георгиевский сквер
Генеральное Консульство Великобритании в Санкт-Петербурге
Кикины палаты
Ленинград Центр
Ивановская улица
Невский путепровод
Яблоневый сад
Поликлиника №44
"ГСК ""Мотор"""
Центр неврологии и МРТ
Санкт-Петербургская городская ветеринарная лаборатория
Центр социальной помощи семье и детям
Заневский парк
Сектор 3 МФЦ Красногвардейского района
"Подростково-молодёжный клуб ""Чайка"""
Техническая служба УВО
Складская улица
Бизнес-центр «Таллинская  5»
Бизнес-центр «К-12»
Бизнес-центр «Громовъ»
Бизнес-центр «Наутилус»
АО «Северный пресс»
Высшие специальные офицерские классы ВМФ
детская поликлиника №9
Школа № 143
Торговый дом «Ладога»
Школа-интернат № 6
Агентство занятости населения Красногвардейского района
Поликлиника №17
Детская поликлиника №41
Пенсионный фонд РФ Красногвардейского района
"Центр детского и юношеского технического творчества ""Охта"""
Дневной стационар городской психиатрической больницы № 3 им. И. И. Скворцова-Степанова
ЦПРП Ленэнерго
"Местная администрация МО №57 ""Правобережный"""
Корона
Урюпин переулок
Старо-Петергофский проспект
улица Победы
Созвездие
Пятёрочка
Отдел полиции №66
Дикси
"ТЦ ""Маршал"""
Северный проспект
Восточный переулок
1-й Купальный переулок
2-й Купальный переулок
Пустой переулок
Республиканская улица
Красносельская улица
Полевая улица
Газовый переулок
улица Дружбы
Радиальная улица
Промышленный переулок
Московская улица
Прудовая улица
Моховая улица
Севастопольский переулок
Красногвардейская улица
Тихая улица
Стахановская улица
Гореловская улица
"тир ""Русское оружие"""
Бизнес-центр «The Office»
Магнитогорская-новая
Мурманское шоссе
путепровод Нева
Школа № 146
Сезон
Дом детского творчества
Сибирская улица
21 отдел полиции
A-Fitness
ЖК «Полюстрово Парк»
Школа № 186
Парковая улица
Белозёрская площадь
Белозёрская площадь
Советский переулок
Советский переулок
Пашков мост-плотина
Павловский мост
Союзная улица
Общественная улица
Софийская площадь
Ленинградское шоссе
Волхонское шоссе
Подкапризовая дорога
Подкапризовая дорога
Подкапризовая дорога
Цифрал сервис
Красносельское шоссе
набережная Бумажного канала
Опочининский сад
Шкиперский сад
Санкт-Петербургский рыбопромышленный колледж
Гореловский путепровод
Привокзальная площадь
Берёзовая улица
"ТБК ""Дарья"""
Северо-Западный региональный центр МЧС России
Общежитие ТКУиК «Дом студента»
Технический колледж управления и коммерции
Поликлиника №54
Комитет по социальной защите населения Ленинградской области
Бизнес-центр «Полюстровский 43»
Полюстровский рынок
Городская поликлиника №54
Кардиологический диспансер
Полюстровский пруд
Чкаловский
Бизнес Депо  бизнес-центр
Пактор
Гаражи
Санкт-Петербургский территориальный диабетологический центр
Отделение компьютерной томографии
"ТК ""Северный"""
59 Отдел полиции
Бизнес-центр «Атолл»
Профессиональное Училище №70
проспект Энергетиков
шоссе Революции
Гипер Лента
Народный
Гранд Каньон
Гипер Лента
KIA Шувалово-Моторс
ЦТП-12б/10
Аэродромная АТС
Поликлиника №102
Детская поликлиника №30
Государственный военно-морской архив
Поликлиника №98
Детская поликлиника №4
Metro
улица Коллонтай
Остров Декабристов
Перрон №2
ТЦ Бубен
ТЦ Комендант
86 отдел полиции
УЦТП-3
СДЮСШОР Приморского района
Общежитие № 6 СПбМИ им. академика И. П. Павлова
Музыкальная школа № 33
Сезон
Ветеринарная станция Приморского района
ЖК «Ланской квартал»
Поликлинника №115
Детская поликлиника №75
Дунайский путепровод
КАД
Санкт-Петербург 197350
Пятёрочка
Пятёрочка
Санкт-Петербург 197373
Крематорий
Шафировский проспект
Строитель
ТЦ Космос
Перекрёсток
ТЦ Констант
Университетская набережная
Кадетская линия В.О.
площадь Академика Лихачёва
КАС-32
набережная Лейтенанта Шмидта
набережная Лейтенанта Шмидта
площадь Трезини
площадь Трезини
АТС
Озеро Долгое
Приморская
"ООО ""Северный Текстиль"""
"ООО ""Северный Текстиль"""
"Фондохранилище Государственного Эрмитажа ""Старая Деревня"""
Gracio
Межрайонная инспекция Федеральной налоговой службы №26 по Санкт-Петербургу
Атомэнергопроект
Церковь Благовещения пресвятой Богородицы
Наркологический реабилитационный центр № 1
Поликлиника №33
Нефтяная дорога
Нефтяная дорога
ЖК «Волковский»
Топливные системы
улица Салова
улица Салова
Государственный университет кино и телевидения
cквер Спасателей
Отдел полиции № 36
ГК Эталон
Измайловский проспект
Краснооктябрьский мост
Ново-Калинкин мост
улица Степана Разина
Приморское шоссе
Сатурн
Стоматологическая поликлиника №4 Детское отделение №2
Поликлиника №15
Поклонногорская АТС
Ярославские бани
Опель центр
"Учебный центр ГУП ""ТЭК СПб"""
Общежитие №4 СПбГПМА
"РАН Гостиничный комплекс ""Наука"" корпус №2"
АТС 516/517/598/599
Финляндский железнодорожный мост
Ломоносовский сад
Ново-Кирпичный мост
Психоневрологический диспансер
"Гериатрический центр ""Наша забота"""
Vintage
ЖК «Leningrad»
Церковь христиан - адвентистов седьмого дня
Администрация Приморского района
Дацан Гунзэчойнэй
Детская художественная школа №17
Стар-Д
КАС № 34
КАС № 7
КАС 40
КАС 30
Toyota Центр Приморский
Lexus Приморский
Евросиб Лахта
Атлант-М Лахта
Аларм-Моторс Лахта
ПГВ-2 Светлана
Российско-Германский центр лазерных технологий
Общежитие училища олимпийского резерва №1
Автохозяйство ГУ МВД России по СПб и ЛО
КАС-35
Хорошие Колёса
Санкт-Петербургский технический колледж Учебная гостиница
РЖД-Медицина
Полюстровский сад
УВД 25 отделение
Поликлиника №114
Детская поликлиника №16
КАС-ПО-42
Отал
Санкт-Петербург 197374
Субару Центр Лахта
Vianor
Бизнес-центр «Ручьи»
"ГСК ""Ручьи-1"""
Юникосметик
Бизнес-центр «Кварц»
ПО Дружный
автобаза Турист
Гимназия №196
Училище олимпийского резерва
Центр реабилитации инвалидов
Поликлиника №107
Вега
Дневной стационар при поликлинике №107
Тяговая подстанция № 79
Зебра
улица Осипенко
Общежитие Министерства обороны
путепровод Автово
Юнона
Кронштадтская улица
Управление Вневедомственной Охраны МВД
Общежитие ИТМО
Семишагофф
KFC
ГУАП фитнес
Общежитие № 2 ГУАП
